Image,Class
poligons_Mezs\4114-14_2_tile_6496_8960.tif,13
poligons_Mezs\4114-14_2_tile_6496_9184.tif,13
poligons_Mezs\4114-14_2_tile_6720_1120.tif,13
poligons_Mezs\4114-14_2_tile_6720_1344.tif,13
poligons_Mezs\4114-14_2_tile_6720_1568.tif,13
poligons_Mezs\4114-14_2_tile_6720_1792.tif,13
poligons_Mezs\4114-14_2_tile_6720_2016.tif,13
poligons_Mezs\4114-14_2_tile_6720_2240.tif,13
poligons_Mezs\4114-14_2_tile_6720_2464.tif,13
poligons_Mezs\4114-14_2_tile_6720_2688.tif,13
poligons_Mezs\4114-14_2_tile_6720_2912.tif,13
poligons_Mezs\4114-14_2_tile_6720_3136.tif,13
poligons_Mezs\4114-14_2_tile_6720_3360.tif,13
poligons_Parejas_zemes\4114-14_2_tile_6720_4480.tif,15
poligons_Parejas_zemes\4114-14_2_tile_6720_5600.tif,15
poligons_Parejas_zemes\4114-14_2_tile_6720_5824.tif,15
poligons_Parejas_zemes\4114-14_2_tile_6720_6048.tif,15
poligons_Mezs\4114-14_2_tile_6720_7168.tif,13
poligons_Mezs\4114-14_2_tile_6720_7616.tif,13
poligons_Mezs\4114-14_2_tile_6720_7840.tif,13
poligons_Mezs\4114-14_2_tile_6720_8064.tif,13
poligons_Mezs\4114-14_2_tile_6720_8288.tif,13
poligons_Mezs\4114-14_2_tile_6720_8512.tif,13
poligons_Mezs\4114-14_2_tile_6720_8736.tif,13
poligons_Mezs\4114-14_2_tile_6720_8960.tif,13
poligons_Mezs\4114-14_2_tile_6720_9184.tif,13
poligons_Parejas_zemes\4114-14_2_tile_672_8736.tif,15
poligons_Parejas_zemes\4114-14_2_tile_672_9184.tif,15
poligons_Mezs\4114-14_2_tile_6944_1120.tif,13
poligons_Mezs\4114-14_2_tile_6944_1344.tif,13
poligons_Mezs\4114-14_2_tile_6944_1568.tif,13
poligons_Mezs\4114-14_2_tile_6944_1792.tif,13
poligons_Mezs\4114-14_2_tile_6944_2016.tif,13
poligons_Mezs\4114-14_2_tile_6944_2240.tif,13
poligons_Mezs\4114-14_2_tile_6944_2464.tif,13
poligons_Mezs\4114-14_2_tile_6944_2688.tif,13
poligons_Mezs\4114-14_2_tile_6944_2912.tif,13
poligons_Mezs\4114-14_2_tile_6944_3136.tif,13
poligons_Mezs\4114-14_2_tile_6944_3360.tif,13
poligons_Mezs\4114-14_2_tile_6944_3584.tif,13
poligons_Mezs\4114-14_2_tile_6944_3808.tif,13
poligons_Mezs\4114-14_2_tile_6944_4032.tif,13
poligons_Parejas_zemes\4114-14_2_tile_6944_5152.tif,15
poligons_Mezs\4114-14_2_tile_6944_6496.tif,13
poligons_Mezs\4114-14_2_tile_6944_672.tif,13
poligons_Mezs\4114-14_2_tile_6944_6720.tif,13
poligons_Mezs\4114-14_2_tile_6944_6944.tif,13
poligons_Mezs\4114-14_2_tile_6944_7616.tif,13
poligons_Mezs\4114-14_2_tile_6944_7840.tif,13
poligons_Mezs\4114-14_2_tile_6944_8064.tif,13
poligons_Mezs\4114-14_2_tile_6944_8288.tif,13
poligons_Mezs\4114-14_2_tile_6944_8512.tif,13
poligons_Mezs\4114-14_2_tile_6944_8736.tif,13
poligons_Mezs\4114-14_2_tile_6944_896.tif,13
poligons_Mezs\4114-14_2_tile_6944_8960.tif,13
poligons_Mezs\4114-14_2_tile_6944_9184.tif,13
poligons_Mezs\4114-14_2_tile_7168_1120.tif,13
poligons_Mezs\4114-14_2_tile_7168_1344.tif,13
poligons_Mezs\4114-14_2_tile_7168_1568.tif,13
poligons_Mezs\4114-14_2_tile_7168_1792.tif,13
poligons_Mezs\4114-14_2_tile_7168_2016.tif,13
poligons_Mezs\4114-14_2_tile_7168_224.tif,13
poligons_Mezs\4114-14_2_tile_7168_2240.tif,13
poligons_Mezs\4114-14_2_tile_7168_2464.tif,13
poligons_Mezs\4114-14_2_tile_7168_2688.tif,13
poligons_Mezs\4114-14_2_tile_7168_2912.tif,13
poligons_Mezs\4114-14_2_tile_7168_3136.tif,13
poligons_Mezs\4114-14_2_tile_7168_3360.tif,13
poligons_Mezs\4114-14_2_tile_7168_3584.tif,13
poligons_Mezs\4114-14_2_tile_7168_3808.tif,13
poligons_Mezs\4114-14_2_tile_7168_4032.tif,13
poligons_Mezs\4114-14_2_tile_7168_4256.tif,13
poligons_Mezs\4114-14_2_tile_7168_448.tif,13
poligons_Mezs\4114-14_2_tile_7168_4480.tif,13
poligons_Parejas_zemes\4114-14_2_tile_7168_5824.tif,15
poligons_Mezs\4114-14_2_tile_7168_672.tif,13
poligons_Mezs\4114-14_2_tile_7168_6720.tif,13
poligons_Mezs\4114-14_2_tile_7168_6944.tif,13
poligons_Mezs\4114-14_2_tile_7168_7168.tif,13
poligons_Mezs\4114-14_2_tile_7168_7392.tif,13
poligons_Mezs\4114-14_2_tile_7168_7616.tif,13
poligons_Mezs\4114-14_2_tile_7168_7840.tif,13
poligons_Mezs\4114-14_2_tile_7168_8064.tif,13
poligons_Mezs\4114-14_2_tile_7168_8288.tif,13
poligons_Mezs\4114-14_2_tile_7168_8512.tif,13
poligons_Mezs\4114-14_2_tile_7168_8736.tif,13
poligons_Mezs\4114-14_2_tile_7168_896.tif,13
poligons_Mezs\4114-14_2_tile_7168_8960.tif,13
poligons_Mezs\4114-14_2_tile_7168_9184.tif,13
poligons_Mezs\4114-14_2_tile_7168_9632.tif,13
poligons_Mezs\4114-14_2_tile_7392_1120.tif,13
poligons_Mezs\4114-14_2_tile_7392_1344.tif,13
poligons_Mezs\4114-14_2_tile_7392_1568.tif,13
poligons_Mezs\4114-14_2_tile_7392_1792.tif,13
poligons_Mezs\4114-14_2_tile_7392_2016.tif,13
poligons_Mezs\4114-14_2_tile_7392_224.tif,13
poligons_Mezs\4114-14_2_tile_7392_2240.tif,13
poligons_Mezs\4114-14_2_tile_7392_2464.tif,13
poligons_Mezs\4114-14_2_tile_7392_2688.tif,13
poligons_Mezs\4114-14_2_tile_7392_2912.tif,13
poligons_Mezs\4114-14_2_tile_7392_3136.tif,13
poligons_Mezs\4114-14_2_tile_7392_3360.tif,13
poligons_Mezs\4114-14_2_tile_7392_3584.tif,13
poligons_Mezs\4114-14_2_tile_7392_3808.tif,13
poligons_Mezs\4114-14_2_tile_7392_4032.tif,13
poligons_Mezs\4114-14_2_tile_7392_4256.tif,13
poligons_Mezs\4114-14_2_tile_7392_448.tif,13
poligons_Mezs\4114-14_2_tile_7392_4480.tif,13
poligons_Mezs\4114-14_2_tile_7392_4704.tif,13
poligons_Parejas_zemes\4114-14_2_tile_7392_6048.tif,15
poligons_Parejas_zemes\4114-14_2_tile_7392_6272.tif,15
poligons_Mezs\4114-14_2_tile_7392_672.tif,13
poligons_Mezs\4114-14_2_tile_7392_6944.tif,13
poligons_Mezs\4114-14_2_tile_7392_7168.tif,13
poligons_Mezs\4114-14_2_tile_7392_7392.tif,13
poligons_Mezs\4114-14_2_tile_7392_7616.tif,13
poligons_Mezs\4114-14_2_tile_7392_7840.tif,13
poligons_Mezs\4114-14_2_tile_7392_8064.tif,13
poligons_Mezs\4114-14_2_tile_7392_8288.tif,13
poligons_Mezs\4114-14_2_tile_7392_8512.tif,13
poligons_Mezs\4114-14_2_tile_7392_8736.tif,13
poligons_Mezs\4114-14_2_tile_7392_896.tif,13
poligons_Mezs\4114-14_2_tile_7392_8960.tif,13
poligons_Mezs\4114-14_2_tile_7392_9184.tif,13
poligons_Mezs\4114-14_2_tile_7392_9632.tif,13
poligons_Mezs\4114-14_2_tile_7616_1120.tif,13
poligons_Mezs\4114-14_2_tile_7616_1344.tif,13
poligons_Mezs\4114-14_2_tile_7616_1568.tif,13
poligons_Mezs\4114-14_2_tile_7616_1792.tif,13
poligons_Mezs\4114-14_2_tile_7616_2016.tif,13
poligons_Mezs\4114-14_2_tile_7616_224.tif,13
poligons_Mezs\4114-14_2_tile_7616_2240.tif,13
poligons_Mezs\4114-14_2_tile_7616_2464.tif,13
poligons_Mezs\4114-14_2_tile_7616_2688.tif,13
poligons_Mezs\4114-14_2_tile_7616_2912.tif,13
poligons_Mezs\4114-14_2_tile_7616_3136.tif,13
poligons_Mezs\4114-14_2_tile_7616_3360.tif,13
poligons_Mezs\4114-14_2_tile_7616_3584.tif,13
poligons_Mezs\4114-14_2_tile_7616_3808.tif,13
poligons_Mezs\4114-14_2_tile_7616_4032.tif,13
poligons_Mezs\4114-14_2_tile_7616_4256.tif,13
poligons_Mezs\4114-14_2_tile_7616_448.tif,13
poligons_Mezs\4114-14_2_tile_7616_4480.tif,13
poligons_Mezs\4114-14_2_tile_7616_4704.tif,13
poligons_Mezs\4114-14_2_tile_7616_4928.tif,13
poligons_Mezs\4114-14_2_tile_7616_5600.tif,13
poligons_Parejas_zemes\4114-14_2_tile_7616_6272.tif,15
poligons_Mezs\4114-14_2_tile_7616_672.tif,13
poligons_Mezs\4114-14_2_tile_7616_6944.tif,13
poligons_Mezs\4114-14_2_tile_7616_7168.tif,13
poligons_Mezs\4114-14_2_tile_7616_7392.tif,13
poligons_Mezs\4114-14_2_tile_7616_7616.tif,13
poligons_Mezs\4114-14_2_tile_7616_7840.tif,13
poligons_Mezs\4114-14_2_tile_7616_8064.tif,13
poligons_Mezs\4114-14_2_tile_7616_8288.tif,13
poligons_Mezs\4114-14_2_tile_7616_8512.tif,13
poligons_Mezs\4114-14_2_tile_7616_8736.tif,13
poligons_Mezs\4114-14_2_tile_7616_896.tif,13
poligons_Mezs\4114-14_2_tile_7616_8960.tif,13
poligons_Mezs\4114-14_2_tile_7616_9184.tif,13
poligons_Mezs\4114-14_2_tile_7840_1120.tif,13
poligons_Mezs\4114-14_2_tile_7840_1344.tif,13
poligons_Mezs\4114-14_2_tile_7840_1568.tif,13
poligons_Mezs\4114-14_2_tile_7840_1792.tif,13
poligons_Mezs\4114-14_2_tile_7840_2016.tif,13
poligons_Mezs\4114-14_2_tile_7840_2240.tif,13
poligons_Mezs\4114-14_2_tile_7840_2464.tif,13
poligons_Mezs\4114-14_2_tile_7840_2688.tif,13
poligons_Mezs\4114-14_2_tile_7840_3584.tif,13
poligons_Mezs\4114-14_2_tile_7840_3808.tif,13
poligons_Mezs\4114-14_2_tile_7840_4032.tif,13
poligons_Mezs\4114-14_2_tile_7840_4256.tif,13
poligons_Mezs\4114-14_2_tile_7840_4480.tif,13
poligons_Mezs\4114-14_2_tile_7840_4704.tif,13
poligons_Mezs\4114-14_2_tile_7840_4928.tif,13
poligons_Mezs\4114-14_2_tile_7840_5152.tif,13
poligons_Parejas_zemes\4114-14_2_tile_7840_6496.tif,15
poligons_Mezs\4114-14_2_tile_7840_672.tif,13
poligons_Mezs\4114-14_2_tile_7840_7168.tif,13
poligons_Mezs\4114-14_2_tile_7840_7392.tif,13
poligons_Mezs\4114-14_2_tile_7840_7616.tif,13
poligons_Mezs\4114-14_2_tile_7840_7840.tif,13
poligons_Mezs\4114-14_2_tile_7840_8064.tif,13
poligons_Mezs\4114-14_2_tile_7840_8288.tif,13
poligons_Mezs\4114-14_2_tile_7840_8512.tif,13
poligons_Mezs\4114-14_2_tile_7840_8736.tif,13
poligons_Mezs\4114-14_2_tile_7840_896.tif,13
poligons_Mezs\4114-14_2_tile_7840_8960.tif,13
poligons_Mezs\4114-14_2_tile_7840_9184.tif,13
poligons_Mezs\4114-14_2_tile_7840_9632.tif,13
poligons_Mezs\4114-14_2_tile_8064_1120.tif,13
poligons_Mezs\4114-14_2_tile_8064_1344.tif,13
poligons_Mezs\4114-14_2_tile_8064_1568.tif,13
poligons_Mezs\4114-14_2_tile_8064_1792.tif,13
poligons_Mezs\4114-14_2_tile_8064_2016.tif,13
poligons_Mezs\4114-14_2_tile_8064_2240.tif,13
poligons_Parejas_zemes\4114-14_2_tile_8064_3136.tif,15
poligons_Mezs\4114-14_2_tile_8064_3808.tif,13
poligons_Mezs\4114-14_2_tile_8064_4032.tif,13
poligons_Mezs\4114-14_2_tile_8064_4256.tif,13
poligons_Mezs\4114-14_2_tile_8064_4480.tif,13
poligons_Mezs\4114-14_2_tile_8064_4704.tif,13
poligons_Mezs\4114-14_2_tile_8064_4928.tif,13
poligons_Mezs\4114-14_2_tile_8064_5152.tif,13
poligons_Mezs\4114-14_2_tile_8064_5376.tif,13
poligons_Mezs\4114-14_2_tile_8064_5824.tif,13
poligons_Mezs\4114-14_2_tile_8064_7168.tif,13
poligons_Mezs\4114-14_2_tile_8064_7392.tif,13
poligons_Mezs\4114-14_2_tile_8064_7840.tif,13
poligons_Mezs\4114-14_2_tile_8064_8064.tif,13
poligons_Mezs\4114-14_2_tile_8064_8288.tif,13
poligons_Mezs\4114-14_2_tile_8064_8512.tif,13
poligons_Mezs\4114-14_2_tile_8064_8736.tif,13
poligons_Mezs\4114-14_2_tile_8064_896.tif,13
poligons_Mezs\4114-14_2_tile_8064_8960.tif,13
poligons_Mezs\4114-14_2_tile_8064_9184.tif,13
poligons_Mezs\4114-14_2_tile_8064_9632.tif,13
poligons_Mezs\4114-14_2_tile_8288_1120.tif,13
poligons_Mezs\4114-14_2_tile_8288_1344.tif,13
poligons_Mezs\4114-14_2_tile_8288_1568.tif,13
poligons_Mezs\4114-14_2_tile_8288_1792.tif,13
poligons_Mezs\4114-14_2_tile_8288_2016.tif,13
poligons_Mezs\4114-14_2_tile_8288_2240.tif,13
poligons_Parejas_zemes\4114-14_2_tile_8288_2688.tif,15
poligons_Parejas_zemes\4114-14_2_tile_8288_2912.tif,15
poligons_Mezs\4114-14_2_tile_8288_3808.tif,13
poligons_Mezs\4114-14_2_tile_8288_4032.tif,13
poligons_Mezs\4114-14_2_tile_8288_4704.tif,13
poligons_Mezs\4114-14_2_tile_8288_5376.tif,13
poligons_Mezs\4114-14_2_tile_8288_6048.tif,13
poligons_Mezs\4114-14_2_tile_8288_6272.tif,13
poligons_Mezs\4114-14_2_tile_8288_6496.tif,13
poligons_Mezs\4114-14_2_tile_8288_6720.tif,13
poligons_Mezs\4114-14_2_tile_8288_6944.tif,13
poligons_Mezs\4114-14_2_tile_8288_7168.tif,13
poligons_Mezs\4114-14_2_tile_8288_7840.tif,13
poligons_Mezs\4114-14_2_tile_8288_8064.tif,13
poligons_Mezs\4114-14_2_tile_8288_8288.tif,13
poligons_Mezs\4114-14_2_tile_8288_8736.tif,13
poligons_Mezs\4114-14_2_tile_8288_896.tif,13
poligons_Mezs\4114-14_2_tile_8288_8960.tif,13
poligons_Mezs\4114-14_2_tile_8288_9632.tif,13
poligons_Mezs\4114-14_2_tile_8512_1120.tif,13
poligons_Mezs\4114-14_2_tile_8512_1344.tif,13
poligons_Parejas_zemes\4114-14_2_tile_8512_2688.tif,15
poligons_Mezs\4114-14_2_tile_8512_4480.tif,13
poligons_Mezs\4114-14_2_tile_8512_4704.tif,13
poligons_Mezs\4114-14_2_tile_8512_6272.tif,13
poligons_Mezs\4114-14_2_tile_8512_6496.tif,13
poligons_Mezs\4114-14_2_tile_8512_6720.tif,13
poligons_Mezs\4114-14_2_tile_8512_6944.tif,13
poligons_Mezs\4114-14_2_tile_8512_7168.tif,13
poligons_Mezs\4114-14_2_tile_8512_896.tif,13
poligons_Mezs\4114-14_2_tile_8512_8960.tif,13
poligons_Mezs\4114-14_2_tile_8736_1120.tif,13
poligons_Mezs\4114-14_2_tile_8736_1344.tif,13
poligons_Parejas_zemes\4114-14_2_tile_8736_1792.tif,15
poligons_Mezs\4114-14_2_tile_8736_3808.tif,13
poligons_Mezs\4114-14_2_tile_8736_4032.tif,13
poligons_Mezs\4114-14_2_tile_8736_4256.tif,13
poligons_Mezs\4114-14_2_tile_8736_4480.tif,13
poligons_Mezs\4114-14_2_tile_8736_4704.tif,13
poligons_Mezs\4114-14_2_tile_8736_4928.tif,13
poligons_Mezs\4114-14_2_tile_8736_5600.tif,13
poligons_Mezs\4114-14_2_tile_8736_5824.tif,13
poligons_Mezs\4114-14_2_tile_8736_6272.tif,13
poligons_Mezs\4114-14_2_tile_8736_6496.tif,13
poligons_Mezs\4114-14_2_tile_8736_6720.tif,13
poligons_Mezs\4114-14_2_tile_8736_6944.tif,13
poligons_Mezs\4114-14_2_tile_8736_7168.tif,13
poligons_Mezs\4114-14_2_tile_8736_896.tif,13
poligons_Mezs\4114-14_2_tile_8736_8960.tif,13
poligons_Mezs\4114-14_2_tile_8736_9408.tif,13
poligons_Mezs\4114-14_2_tile_8736_9632.tif,13
poligons_Mezs\4114-14_2_tile_8960_1120.tif,13
poligons_Mezs\4114-14_2_tile_8960_1344.tif,13
poligons_Parejas_zemes\4114-14_2_tile_8960_1792.tif,15
poligons_Mezs\4114-14_2_tile_8960_224.tif,13
poligons_Mezs\4114-14_2_tile_8960_2688.tif,13
poligons_Mezs\4114-14_2_tile_8960_2912.tif,13
poligons_Mezs\4114-14_2_tile_8960_3136.tif,13
poligons_Mezs\4114-14_2_tile_8960_3360.tif,13
poligons_Mezs\4114-14_2_tile_8960_3584.tif,13
poligons_Mezs\4114-14_2_tile_8960_3808.tif,13
poligons_Mezs\4114-14_2_tile_8960_4032.tif,13
poligons_Mezs\4114-14_2_tile_8960_4256.tif,13
poligons_Mezs\4114-14_2_tile_8960_448.tif,13
poligons_Mezs\4114-14_2_tile_8960_4480.tif,13
poligons_Mezs\4114-14_2_tile_8960_4704.tif,13
poligons_Mezs\4114-14_2_tile_8960_5376.tif,13
poligons_Mezs\4114-14_2_tile_8960_5600.tif,13
poligons_Mezs\4114-14_2_tile_8960_5824.tif,13
poligons_Mezs\4114-14_2_tile_8960_6496.tif,13
poligons_Mezs\4114-14_2_tile_8960_672.tif,13
poligons_Mezs\4114-14_2_tile_8960_6720.tif,13
poligons_Mezs\4114-14_2_tile_8960_6944.tif,13
poligons_Mezs\4114-14_2_tile_8960_7168.tif,13
poligons_Mezs\4114-14_2_tile_8960_896.tif,13
poligons_Mezs\4114-14_2_tile_8960_8960.tif,13
poligons_Mezs\4114-14_2_tile_8960_9408.tif,13
poligons_Mezs\4114-14_2_tile_8960_9632.tif,13
poligons_Mezs\4114-14_2_tile_896_8288.tif,13
poligons_Parejas_zemes\4114-14_2_tile_896_8736.tif,15
poligons_Parejas_zemes\4114-14_2_tile_896_8960.tif,15
poligons_Mezs\4114-14_2_tile_9184_1120.tif,13
poligons_Mezs\4114-14_2_tile_9184_1344.tif,13
poligons_Mezs\4114-14_2_tile_9184_224.tif,13
poligons_Mezs\4114-14_2_tile_9184_2240.tif,13
poligons_Mezs\4114-14_2_tile_9184_2464.tif,13
poligons_Mezs\4114-14_2_tile_9184_2688.tif,13
poligons_Mezs\4114-14_2_tile_9184_2912.tif,13
poligons_Mezs\4114-14_2_tile_9184_3136.tif,13
poligons_Mezs\4114-14_2_tile_9184_3360.tif,13
poligons_Mezs\4114-14_2_tile_9184_3584.tif,13
poligons_Mezs\4114-14_2_tile_9184_3808.tif,13
poligons_Mezs\4114-14_2_tile_9184_4032.tif,13
poligons_Mezs\4114-14_2_tile_9184_4256.tif,13
poligons_Mezs\4114-14_2_tile_9184_448.tif,13
poligons_Mezs\4114-14_2_tile_9184_4480.tif,13
poligons_Mezs\4114-14_2_tile_9184_4704.tif,13
poligons_Mezs\4114-14_2_tile_9184_5152.tif,13
poligons_Mezs\4114-14_2_tile_9184_5376.tif,13
poligons_Mezs\4114-14_2_tile_9184_5600.tif,13
poligons_Mezs\4114-14_2_tile_9184_5824.tif,13
poligons_Mezs\4114-14_2_tile_9184_6048.tif,13
poligons_Mezs\4114-14_2_tile_9184_672.tif,13
poligons_Mezs\4114-14_2_tile_9184_6720.tif,13
poligons_Mezs\4114-14_2_tile_9184_6944.tif,13
poligons_Mezs\4114-14_2_tile_9184_7168.tif,13
poligons_Mezs\4114-14_2_tile_9184_8736.tif,13
poligons_Mezs\4114-14_2_tile_9184_896.tif,13
poligons_Mezs\4114-14_2_tile_9184_8960.tif,13
poligons_Mezs\4114-14_2_tile_9184_9408.tif,13
poligons_Mezs\4114-14_2_tile_9184_9632.tif,13
poligons_Mezs\4114-14_2_tile_9408_1120.tif,13
poligons_Mezs\4114-14_2_tile_9408_1344.tif,13
poligons_Mezs\4114-14_2_tile_9408_1568.tif,13
poligons_Mezs\4114-14_2_tile_9408_1792.tif,13
poligons_Mezs\4114-14_2_tile_9408_2016.tif,13
poligons_Mezs\4114-14_2_tile_9408_224.tif,13
poligons_Mezs\4114-14_2_tile_9408_2240.tif,13
poligons_Mezs\4114-14_2_tile_9408_2464.tif,13
poligons_Mezs\4114-14_2_tile_9408_2688.tif,13
poligons_Mezs\4114-14_2_tile_9408_2912.tif,13
poligons_Mezs\4114-14_2_tile_9408_3136.tif,13
poligons_Mezs\4114-14_2_tile_9408_3360.tif,13
poligons_Mezs\4114-14_2_tile_9408_3584.tif,13
poligons_Mezs\4114-14_2_tile_9408_3808.tif,13
poligons_Mezs\4114-14_2_tile_9408_4032.tif,13
poligons_Mezs\4114-14_2_tile_9408_4256.tif,13
poligons_Mezs\4114-14_2_tile_9408_448.tif,13
poligons_Mezs\4114-14_2_tile_9408_4480.tif,13
poligons_Mezs\4114-14_2_tile_9408_672.tif,13
poligons_Mezs\4114-14_2_tile_9408_7168.tif,13
poligons_Mezs\4114-14_2_tile_9408_7392.tif,13
poligons_Mezs\4114-14_2_tile_9408_7616.tif,13
poligons_Mezs\4114-14_2_tile_9408_7840.tif,13
poligons_Mezs\4114-14_2_tile_9408_8736.tif,13
poligons_Mezs\4114-14_2_tile_9408_896.tif,13
poligons_Mezs\4114-14_2_tile_9408_8960.tif,13
poligons_Mezs\4114-14_2_tile_9632_1120.tif,13
poligons_Mezs\4114-14_2_tile_9632_1344.tif,13
poligons_Mezs\4114-14_2_tile_9632_1568.tif,13
poligons_Mezs\4114-14_2_tile_9632_1792.tif,13
poligons_Mezs\4114-14_2_tile_9632_2016.tif,13
poligons_Mezs\4114-14_2_tile_9632_224.tif,13
poligons_Mezs\4114-14_2_tile_9632_2240.tif,13
poligons_Mezs\4114-14_2_tile_9632_2464.tif,13
poligons_Mezs\4114-14_2_tile_9632_2688.tif,13
poligons_Mezs\4114-14_2_tile_9632_2912.tif,13
poligons_Mezs\4114-14_2_tile_9632_3136.tif,13
poligons_Mezs\4114-14_2_tile_9632_3360.tif,13
poligons_Mezs\4114-14_2_tile_9632_3584.tif,13
poligons_Mezs\4114-14_2_tile_9632_3808.tif,13
poligons_Mezs\4114-14_2_tile_9632_4032.tif,13
poligons_Mezs\4114-14_2_tile_9632_448.tif,13
poligons_Mezs\4114-14_2_tile_9632_5152.tif,13
poligons_Mezs\4114-14_2_tile_9632_5376.tif,13
poligons_Mezs\4114-14_2_tile_9632_5600.tif,13
poligons_Mezs\4114-14_2_tile_9632_5824.tif,13
poligons_Mezs\4114-14_2_tile_9632_672.tif,13
poligons_Mezs\4114-14_2_tile_9632_8736.tif,13
poligons_Mezs\4114-14_2_tile_9632_896.tif,13
poligons_Mezs\4114-14_2_tile_9632_8960.tif,13
poligons_Mezs\4114-14_2_tile_9632_9408.tif,13
poligons_Mezs\4114-14_2_tile_9632_9632.tif,13
poligons_Mezs\4114-14_4_tile_3360_8288.tif,13
poligons_Mezs\4114-14_4_tile_3360_8512.tif,13
poligons_Parejas_zemes\4114-14_4_tile_3360_9408.tif,15
poligons_Parejas_zemes\4114-14_4_tile_3360_9632.tif,15
poligons_Mezs\4114-14_4_tile_3584_6496.tif,13
poligons_Mezs\4114-14_4_tile_3584_6720.tif,13
poligons_Mezs\4114-14_4_tile_3584_6944.tif,13
poligons_Parejas_zemes\4114-14_4_tile_3584_9184.tif,15
poligons_Parejas_zemes\4114-14_4_tile_3584_9408.tif,15
poligons_Parejas_zemes\4114-14_4_tile_3584_9632.tif,15
poligons_Mezs\4114-14_4_tile_3808_5376.tif,13
poligons_Mezs\4114-14_4_tile_3808_5600.tif,13
poligons_Mezs\4114-14_4_tile_3808_5824.tif,13
poligons_Mezs\4114-14_4_tile_3808_6048.tif,13
poligons_Mezs\4114-14_4_tile_3808_6272.tif,13
poligons_Mezs\4114-14_4_tile_3808_6496.tif,13
poligons_Parejas_zemes\4114-14_4_tile_3808_9408.tif,15
poligons_Parejas_zemes\4114-14_4_tile_3808_9632.tif,15
poligons_Mezs\4114-14_4_tile_4032_4704.tif,13
poligons_Mezs\4114-14_4_tile_4032_4928.tif,13
poligons_Mezs\4114-14_4_tile_4032_5152.tif,13
poligons_Mezs\4114-14_4_tile_4032_5376.tif,13
poligons_Mezs\4114-14_4_tile_4032_5600.tif,13
poligons_Mezs\4114-14_4_tile_4032_5824.tif,13
poligons_Parejas_zemes\4114-14_4_tile_4032_8736.tif,15
poligons_Parejas_zemes\4114-14_4_tile_4032_9632.tif,15
poligons_Mezs\4114-14_4_tile_4256_0.tif,13
poligons_Mezs\4114-14_4_tile_4256_1792.tif,13
poligons_Mezs\4114-14_4_tile_4256_2016.tif,13
poligons_Mezs\4114-14_4_tile_4256_2240.tif,13
poligons_Mezs\4114-14_4_tile_4256_2464.tif,13
poligons_Mezs\4114-14_4_tile_4256_2688.tif,13
poligons_Mezs\4114-14_4_tile_4256_2912.tif,13
poligons_Mezs\4114-14_4_tile_4256_3136.tif,13
poligons_Mezs\4114-14_4_tile_4256_3360.tif,13
poligons_Mezs\4114-14_4_tile_4256_3584.tif,13
poligons_Mezs\4114-14_4_tile_4256_3808.tif,13
poligons_Mezs\4114-14_4_tile_4256_4032.tif,13
poligons_Mezs\4114-14_4_tile_4256_4256.tif,13
poligons_Mezs\4114-14_4_tile_4256_4480.tif,13
poligons_Mezs\4114-14_4_tile_4256_4704.tif,13
poligons_Mezs\4114-14_4_tile_4256_4928.tif,13
poligons_Parejas_zemes\4114-14_4_tile_4256_6272.tif,15
poligons_Mezs\4114-14_4_tile_4256_672.tif,13
poligons_Parejas_zemes\4114-14_4_tile_4256_7616.tif,15
poligons_Mezs\4114-14_4_tile_4256_896.tif,13
poligons_Mezs\4114-14_4_tile_4480_0.tif,13
poligons_Mezs\4114-14_4_tile_4480_1568.tif,13
poligons_Mezs\4114-14_4_tile_4480_1792.tif,13
poligons_Mezs\4114-14_4_tile_4480_2016.tif,13
poligons_Mezs\4114-14_4_tile_4480_224.tif,13
poligons_Mezs\4114-14_4_tile_4480_2240.tif,13
poligons_Mezs\4114-14_4_tile_4480_2464.tif,13
poligons_Mezs\4114-14_4_tile_4480_2688.tif,13
poligons_Mezs\4114-14_4_tile_4480_2912.tif,13
poligons_Mezs\4114-14_4_tile_4480_3136.tif,13
poligons_Mezs\4114-14_4_tile_4480_3360.tif,13
poligons_Mezs\4114-14_4_tile_4480_3584.tif,13
poligons_Mezs\4114-14_4_tile_4480_3808.tif,13
poligons_Mezs\4114-14_4_tile_4480_4032.tif,13
poligons_Mezs\4114-14_4_tile_4480_4256.tif,13
poligons_Mezs\4114-14_4_tile_4480_448.tif,13
poligons_Mezs\4114-14_4_tile_4480_4480.tif,13
poligons_Mezs\4114-14_4_tile_4480_672.tif,13
poligons_Mezs\4114-14_4_tile_4480_6720.tif,13
poligons_Mezs\4114-14_4_tile_4480_6944.tif,13
poligons_Parejas_zemes\4114-14_4_tile_4480_7616.tif,15
poligons_Parejas_zemes\4114-14_4_tile_4480_8288.tif,15
poligons_Parejas_zemes\4114-14_4_tile_4480_8512.tif,15
poligons_Parejas_zemes\4114-14_4_tile_4480_8736.tif,15
poligons_Mezs\4114-14_4_tile_4480_896.tif,13
poligons_Parejas_zemes\4114-14_4_tile_4480_8960.tif,15
poligons_Mezs\4114-14_4_tile_4704_1568.tif,13
poligons_Mezs\4114-14_4_tile_4704_1792.tif,13
poligons_Mezs\4114-14_4_tile_4704_2016.tif,13
poligons_Mezs\4114-14_4_tile_4704_2240.tif,13
poligons_Mezs\4114-14_4_tile_4704_2464.tif,13
